x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
4350841.512254041,2685533.4676787457,0,0,0,0,0,0,2006,167,1,459,167,2,1990,196,1,300,196,3,0,0,0,0,0,0,1985,254,36,1376,7,1,1985,133,36,677,3,1,1985,33,36,599,0,0,1985,633,3,2176,211,2,2017,390,4,1856,97,2,1985,238,36,-668,6,1,59,Forest
4307430.419780309,2689325.134991687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,922,1,2286,922,4,0,0,0,0,0,0,0,0,0,0,0,0,1985,50,1,744,50,1,0,0,0,0,0,0,2018,659,1,1552,659,4,0,0,0,0,0,0,60,Forest
4774554.539871084,2741942.459630617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,161,36,2229,4,0,0,0,0,0,0,0,1992,36,29,310,1,0,1994,11,27,734,0,0,0,0,0,0,0,0,2020,185,1,1419,185,1,2000,42,1,-209,42,1,61,Forest
4817696.071971869,2810294.3406440387,0,0,0,0,0,0,0,0,0,0,0,0,1985,494,8,424,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1017,1,2146,1017,3,0,0,0,0,0,0,62,Forest
4558488.694590576,2653565.2778859185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,254,3,725,84,3,2018,177,3,313,59,3,2018,149,3,721,49,6,0,0,0,0,0,0,2017,207,4,1231,51,1,2018,224,3,-243,74,4,63,Forest
4804522.589793488,2751785.804606725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,943,2,3862,471,3,2012,424,1,1361,424,6,2012,101,1,509,101,2,1998,108,1,720,108,4,2003,535,18,2626,29,3,1985,713,5,2632,142,3,1985,102,36,-569,2,1,64,Forest
4730285.229964424,2776006.520968498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,80,36,1036,2,0,1992,106,1,375,106,3,0,0,0,0,0,0,1985,198,36,2097,5,1,0,0,0,0,0,0,1985,50,36,-398,1,0,65,Forest
4775606.949483268,2689355.761023919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,447,36,921,12,4,1985,158,36,392,4,2,2002,54,1,718,54,3,1985,755,36,1975,20,4,0,0,0,0,0,0,1985,310,36,-278,8,3,66,Forest
4314235.144326106,2678950.798791128,0,0,0,0,0,0,1985,55,36,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,596,2,660,298,4,2002,318,2,289,159,4,2002,115,1,699,115,3,1985,966,36,1435,26,2,0,0,0,0,0,0,2002,382,2,-229,191,5,67,Forest
4705680.51189666,2724322.33631145,1992,47,29,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,203,25,612,8,2,1992,51,1,254,51,1,2018,84,3,732,28,3,1993,281,28,1521,10,1,0,0,0,0,0,0,2018,117,3,-255,39,2,68,Forest
4704869.338968734,2705954.8826809195,1999,16,22,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,587,1,499,587,7,2015,306,1,226,306,7,2015,117,1,676,117,3,2013,1418,8,1016,177,6,1985,222,30,931,7,1,2015,371,1,-216,371,7,69,Forest
4519514.735048846,2623391.4620293295,0,0,0,0,0,0,0,0,0,0,0,0,1994,188,1,386,188,4,1985,1068,36,2854,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,636,36,1714,17,3,0,0,0,0,0,0,70,Forest
