x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
4759163.41699781,2534961.79413322,0,0,0,0,0,0,2006,69,13,638,5,1,1985,29,4,713,7,1,0,0,0,0,0,0,108,Forest,3419,3982,-889,2591,3004,-814
4918343.41699781,2496681.79413322,1985,47,34,1655,1,0,2015,77,1,615,77,2,2016,36,3,739,12,2,1985,84,34,-665,2,1,109,Forest,2176,3921,-1625,1853,3417,-1502
4879523.41699781,2305281.79413322,1985,264,34,1919,7,1,2009,280,1,1078,280,2,2000,194,2,517,97,4,1985,299,34,-1071,8,2,110,Forest,2523,3001,-560,2304,2715,-745
4778963.41699781,2547891.79413322,1985,227,34,1472,6,2,1985,86,34,561,2,1,0,0,0,0,0,0,1985,148,34,-609,4,2,111,Forest,1819,4141,-1669,1920,3310,-1073
4809863.41699781,2508561.79413322,1998,252,1,1274,252,5,2017,185,2,521,92,5,2017,157,2,716,78,7,2017,277,2,-652,138,4,112,Forest,2560,3534,-808,2634,3343,-899
5012903.41699781,2502081.79413322,2002,289,1,1325,289,4,2009,203,1,417,203,3,1997,45,17,780,2,2,1985,64,1,-919,64,0,113,Forest,2521,2985,-667,1816,2107,-579
4844843.41699781,2527641.79413322,2002,311,5,1744,62,4,0,0,0,0,0,0,1996,81,1,686,81,6,1995,60,2,-873,30,0,114,Forest,2038,2533,-487,2201,2450,-507
4823303.41699781,2332911.79413322,0,0,0,0,0,0,1999,579,2,1044,289,5,2000,129,1,475,129,2,1996,333,1,-1302,333,2,115,Forest,2211,3620,-1204,2384,2664,-495
4855763.41699781,2494401.79413322,1985,276,34,1158,8,3,1997,146,12,390,12,4,1985,41,34,740,1,1,1985,226,34,-419,6,3,116,Forest,2555,3672,-1083,2487,3180,-919
4819463.41699781,2351931.79413322,1997,238,6,2003,39,2,0,0,0,0,0,0,0,0,0,0,0,0,2000,326,1,-1142,326,3,117,Forest,3197,3718,-909,2874,3290,-930
4957553.41699781,2520321.79413322,1985,241,34,1713,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,149,34,-838,4,0,118,Forest,1316,1603,-231,1556,1825,-375
4914983.41699781,2523801.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,303,1,-455,303,4,119,Forest,2808,3380,-754,2428,2780,-704
4760693.41699781,2441541.79413322,1985,288,34,990,8,3,1985,127,34,383,3,3,0,0,0,0,0,0,1985,168,34,-388,4,3,120,Forest,2550,3629,-1040,2963,3233,-717
4930913.41699781,2528871.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,Forest,2265,3088,-523,2112,3038,-1054
4844453.41699781,2537301.79413322,0,0,0,0,0,0,1997,170,22,730,7,1,0,0,0,0,0,0,0,0,0,0,0,0,122,Forest,1761,3349,-1454,1937,2943,-1191
